,header_tokens,msg_tokens
2188,"['[', '2020-03-12', ' ', '01:52:39,188', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Rolled', ' ', 'new', ' ', 'log', ' ', 'segment', ' ', 'at', ' ', 'offset', ' ', '7951445235', ' ', 'in', ' ', '1', ' ', 'ms', '.', ' ', '(', 'kafka.log.Log', ')']"
2189,"['[', '2020-03-12', ' ', '01:53:45,717', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '0', ' ', '(', 'kafka.log.Log', ')']"
2190,"['[', '2020-03-12', ' ', '01:53:45,718', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2191,"['[', '2020-03-12', ' ', '01:53:45,718', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2192,"['[', '2020-03-12', ' ', '01:53:45,718', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2193,"['[', '2020-03-12', ' ', '01:53:45,723', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '6395158148', ' ', '(', 'kafka.log.Log', ')']"
2194,"['[', '2020-03-12', ' ', '01:53:45,723', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7949017159', ' ', '(', 'kafka.log.Log', ')']"
2195,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2196,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007949017159.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2197,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2198,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007949017159.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2199,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2200,"['[', '2020-03-12', ' ', '01:53:45,724', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007949017159.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2201,"['[', '2020-03-12', ' ', '01:53:46,171', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7950230423', ' ', '(', 'kafka.log.Log', ')']"
2202,"['[', '2020-03-12', ' ', '01:53:46,192', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2203,"['[', '2020-03-12', ' ', '01:53:46,192', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2204,"['[', '2020-03-12', ' ', '01:53:46,192', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2205,"['[', '2020-03-12', ' ', '02:01:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2206,"['[', '2020-03-12', ' ', '02:11:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2207,"['[', '2020-03-12', ' ', '02:21:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2208,"['[', '2020-03-12', ' ', '02:23:35,965', ']', ' ', 'INFO']","[' ', '[', 'ProducerStateManager', ' ', 'partition', '=', '__consumer_offsets-49', ']', ' ', 'Writing', ' ', 'producer', ' ', 'snapshot', ' ', 'at', ' ', 'offset', ' ', '7952660609', ' ', '(', 'kafka.log.ProducerStateManager', ')']"
2209,"['[', '2020-03-12', ' ', '02:23:35,966', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Rolled', ' ', 'new', ' ', 'log', ' ', 'segment', ' ', 'at', ' ', 'offset', ' ', '7952660609', ' ', 'in', ' ', '1', ' ', 'ms', '.', ' ', '(', 'kafka.log.Log', ')']"
2210,"['[', '2020-03-12', ' ', '02:24:46,734', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '0', ' ', '(', 'kafka.log.Log', ')']"
2211,"['[', '2020-03-12', ' ', '02:24:46,734', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2212,"['[', '2020-03-12', ' ', '02:24:46,735', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2213,"['[', '2020-03-12', ' ', '02:24:46,735', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2214,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '6395158148', ' ', '(', 'kafka.log.Log', ')']"
2215,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7950230423', ' ', '(', 'kafka.log.Log', ')']"
2216,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2217,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2218,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2219,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2220,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2221,"['[', '2020-03-12', ' ', '02:24:46,739', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007950230423.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2222,"['[', '2020-03-12', ' ', '02:24:47,193', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7951445235', ' ', '(', 'kafka.log.Log', ')']"
2223,"['[', '2020-03-12', ' ', '02:24:47,214', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2224,"['[', '2020-03-12', ' ', '02:24:47,214', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2225,"['[', '2020-03-12', ' ', '02:24:47,214', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2226,"['[', '2020-03-12', ' ', '02:31:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2227,"['[', '2020-03-12', ' ', '02:41:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2228,"['[', '2020-03-12', ' ', '02:51:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2229,"['[', '2020-03-12', ' ', '02:53:10,197', ']', ' ', 'INFO']","[' ', '[', 'ProducerStateManager', ' ', 'partition', '=', '__consumer_offsets-49', ']', ' ', 'Writing', ' ', 'producer', ' ', 'snapshot', ' ', 'at', ' ', 'offset', ' ', '7953875915', ' ', '(', 'kafka.log.ProducerStateManager', ')']"
2230,"['[', '2020-03-12', ' ', '02:53:10,197', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Rolled', ' ', 'new', ' ', 'log', ' ', 'segment', ' ', 'at', ' ', 'offset', ' ', '7953875915', ' ', 'in', ' ', '0', ' ', 'ms', '.', ' ', '(', 'kafka.log.Log', ')']"
2231,"['[', '2020-03-12', ' ', '02:54:17,748', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '0', ' ', '(', 'kafka.log.Log', ')']"
2232,"['[', '2020-03-12', ' ', '02:54:17,748', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2233,"['[', '2020-03-12', ' ', '02:54:17,748', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2234,"['[', '2020-03-12', ' ', '02:54:17,748', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2235,"['[', '2020-03-12', ' ', '02:54:17,753', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '6395158148', ' ', '(', 'kafka.log.Log', ')']"
2236,"['[', '2020-03-12', ' ', '02:54:17,753', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7951445235', ' ', '(', 'kafka.log.Log', ')']"
2237,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2238,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2239,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2240,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2241,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007951445235.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2242,"['[', '2020-03-12', ' ', '02:54:17,754', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2243,"['[', '2020-03-12', ' ', '02:54:18,202', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7952660609', ' ', '(', 'kafka.log.Log', ')']"
2244,"['[', '2020-03-12', ' ', '02:54:18,223', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2245,"['[', '2020-03-12', ' ', '02:54:18,223', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2246,"['[', '2020-03-12', ' ', '02:54:18,223', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2247,"['[', '2020-03-12', ' ', '03:01:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2248,"['[', '2020-03-12', ' ', '03:11:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2249,"['[', '2020-03-12', ' ', '03:21:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2250,"['[', '2020-03-12', ' ', '03:21:39,925', ']', ' ', 'INFO']","[' ', '[', 'ProducerStateManager', ' ', 'partition', '=', '__consumer_offsets-49', ']', ' ', 'Writing', ' ', 'producer', ' ', 'snapshot', ' ', 'at', ' ', 'offset', ' ', '7955090221', ' ', '(', 'kafka.log.ProducerStateManager', ')']"
2251,"['[', '2020-03-12', ' ', '03:21:39,926', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Rolled', ' ', 'new', ' ', 'log', ' ', 'segment', ' ', 'at', ' ', 'offset', ' ', '7955090221', ' ', 'in', ' ', '1', ' ', 'ms', '.', ' ', '(', 'kafka.log.Log', ')']"
2252,"['[', '2020-03-12', ' ', '03:22:48,823', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '0', ' ', '(', 'kafka.log.Log', ')']"
2253,"['[', '2020-03-12', ' ', '03:22:48,824', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2254,"['[', '2020-03-12', ' ', '03:22:48,824', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2255,"['[', '2020-03-12', ' ', '03:22:48,824', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000000000000000.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2256,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '6395158148', ' ', '(', 'kafka.log.Log', ')']"
2257,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7952660609', ' ', '(', 'kafka.log.Log', ')']"
2258,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2259,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2260,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2261,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2262,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000006395158148.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2263,"['[', '2020-03-12', ' ', '03:22:48,828', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007952660609.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2264,"['[', '2020-03-12', ' ', '03:22:49,278', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', '__consumer_offsets-49', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '7953875915', ' ', '(', 'kafka.log.Log', ')']"
2265,"['[', '2020-03-12', ' ', '03:22:49,299', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007953875915.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2266,"['[', '2020-03-12', ' ', '03:22:49,299', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'offset', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007953875915.index.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2267,"['[', '2020-03-12', ' ', '03:22:49,299', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'time', ' ', 'index', ' ', '/data/appData/kafka/__consumer_offsets-49/00000000007953875915.timeindex.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
2268,"['[', '2020-03-12', ' ', '03:26:12,188', ']', ' ', 'INFO']","[' ', '[', 'ProducerStateManager', ' ', 'partition', '=', 'mobileAgentTopic-6', ']', ' ', 'Writing', ' ', 'producer', ' ', 'snapshot', ' ', 'at', ' ', 'offset', ' ', '321548833', ' ', '(', 'kafka.log.ProducerStateManager', ')']"
2269,"['[', '2020-03-12', ' ', '03:26:12,188', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', 'mobileAgentTopic-6', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Rolled', ' ', 'new', ' ', 'log', ' ', 'segment', ' ', 'at', ' ', 'offset', ' ', '321548833', ' ', 'in', ' ', '0', ' ', 'ms', '.', ' ', '(', 'kafka.log.Log', ')']"
2270,"['[', '2020-03-12', ' ', '03:31:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2271,"['[', '2020-03-12', ' ', '03:41:09,317', ']', ' ', 'INFO']","[' ', '[', 'GroupMetadataManager', ' ', 'brokerId', '=', '1', ']', ' ', 'Removed', ' ', '0', ' ', 'expired', ' ', 'offsets', ' ', 'in', ' ', '0', ' ', 'milliseconds', '.', ' ', '(', 'kafka.coordinator.group.GroupMetadataManager', ')']"
2272,"['[', '2020-03-12', ' ', '03:42:38,965', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', 'hostAgentTopic-11', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Found', ' ', 'deletable', ' ', 'segments', ' ', 'with', ' ', 'base', ' ', 'offsets', ' ', '[', '654753', ']', ' ', 'due', ' ', 'to', ' ', 'retention', ' ', 'time', ' ', '21600000ms', ' ', 'breach', ' ', '(', 'kafka.log.Log', ')']"
2273,"['[', '2020-03-12', ' ', '03:42:38,965', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', 'hostAgentTopic-11', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Scheduling', ' ', 'log', ' ', 'segment', ' ', '[', 'baseOffset', ' ', '654753', ',', ' ', 'size', ' ', '25486349', ']', ' ', 'for', ' ', 'deletion', '.', ' ', '(', 'kafka.log.Log', ')']"
2274,"['[', '2020-03-12', ' ', '03:42:38,965', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', 'hostAgentTopic-11', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Incrementing', ' ', 'log', ' ', 'start', ' ', 'offset', ' ', 'to', ' ', '659891', ' ', '(', 'kafka.log.Log', ')']"
2275,"['[', '2020-03-12', ' ', '03:43:38,965', ']', ' ', 'INFO']","[' ', '[', 'Log', ' ', 'partition', '=', 'hostAgentTopic-11', ',', ' ', 'dir', '=', '/data/appData/kafka', ']', ' ', 'Deleting', ' ', 'segment', ' ', '654753', ' ', '(', 'kafka.log.Log', ')']"
2276,"['[', '2020-03-12', ' ', '03:43:38,968', ']', ' ', 'INFO']","[' ', 'Deleted', ' ', 'log', ' ', '/data/appData/kafka/hostAgentTopic-11/00000000000000654753.log.deleted', '.', ' ', '(', 'kafka.log.LogSegment', ')']"
